cond,a_tot,i_tot,c_tot,mfqA1,mfqA2,mfqA3,mfqA4,mfqA5,mfqA6,mfqA7,mfqA8,mfqA9,mfqA10,mfqA11,mfqA12,mfqA13,mfqA14,mfqA15,mfqA16,mfqA17,mfqA18,mfqA19,mfqA20,mfqA21,mfqA22,mfqA23,mfqA24,mfqA25,mfqA26,mfqA27,mfqA28,mfqA29,mfqA30,mfqA31,mfqB1,mfqB2,mfqB3,mfqB4,mfqB5,mfqB6,mfqB7,mfqB8,mfqB9,mfqB10,mfqB11,mfqB12,mfqB13,mfqB14,mfqB15,mfqB16,mfqB17,mfqB18,mfqB19,mfqB20,mfqB21,mfqB22,mfqB23,mfqB24,mfqB25,mfqB26,mfqB27,mfqB28,mfqB29,mfqB30,mfqB31,mfqB32,mfqB33,mfqB34,mfqB35,mfqB36,mfqB37,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,race_text,ses,income,edu,big,relaff,relaff_text,if_rel,pray,relserv,relint,for_policy,eco_policy,soc_policy,rel_policy,polaff,purpose,Study for how life is associated to God,task_related,tr_explain,task_affect,ta_explain,sut_susp,ss_explain,sut_theme,st_explain,goal,goal_explain,random,random,LocationLatitude,LocationLongitude,India,other,us
0,,,1,,4,3,3,5,5,5,4,5,4,4,4,5,4,4,4,4,5,6,5,6,5,5,4,2,4,5,6,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,1,2,1,8,2,8,5,2,6,,,,,,,,,,,,,5,9,9,4,9,6,9,9,5,9,1,4,9,7,2,4,4,9,9,9,2,36,5,,5,,3,1,10,unitarian christian,3,6,2,9,2,2,2,2,6,finding out what people think of moral and religious issues,peoples beliefs on religion and morality,1,they were on a similar subject,2,,2,,2,,2,,,,,,,,1
0,,,1,,1,1,1,4,4,5,1,3,1,2,5,6,6,3,1,1,4,4,1,1,4,2,2,1,4,4,4,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,1,1,9,9,1,9,,,,,,,,,,,,,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30,5,,3,,4,3,9,,1,1,3,2,2,2,1,1,7,perceptions,opinions,1,idk tbh,2,,2,,2,,2,,,,,,,,1
0,,,1,,4,2,2,5,5,5,5,6,5,2,4,5,6,6,4,5,6,6,4,5,6,3,2,4,2,5,6,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,8,4,5,3,3,5,5,6,7,,,,,,,,,,,,,7,7,6,6,4,5,7,6,6,9,4,4,8,9,6,4,5,7,7,4,2,59,1,,4,,3,1,10,METHODIST,5,6,5,8,4,5,2,2,4,,,2,,2,,2,,1,Words pertained to religious activities,2,,,,,,,,1
0,,,1,,5,4,4,5,5,6,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,2,5,5,5,7,5,6,6,7,,,,,,,,,,,,,3,6,9,6,6,6,7,6,4,9,6,6,5,5,4,8,6,6,6,9,2,65,5,,4,,2,1,1,,3,4,2,5,5,5,5,5,3,to see what people think about God,Trying to see how many people believe in God,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,2,5,1,6,4,5,4,6,2,1,1,5,6,1,2,1,1,5,6,1,6,3,1,1,1,5,3,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,5,9,3,1,9,1,6,8,1,9,,,,,,,,,,,,,4,1,9,1,1,1,1,6,6,6,8,1,9,1,1,1,1,5,1,1,2,29,5,,3,,4,1,1,,1,2,2,2,1,1,1,4,7,To see how religion affects people's views on life.,To see how religion affects everyday life.,1,To see if there was a correlation between religion and everything else,2,,2,,2,,2,,,,,,,,1
0,,,1,,1,1,1,6,6,6,1,6,1,1,1,6,,1,1,1,6,6,6,1,6,1,1,1,2,6,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,5,,4,,4,2,8,,1,1,1,1,1,1,1,1,7,something about religion,something about religion,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,5,1,1,1,6,1,1,5,6,4,1,5,6,1,5,6,1,4,6,4,5,6,5,5,4,5,5,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,8,1,9,8,9,1,4,1,9,8,,,,,,,,,,,,,7,8,7,9,9,8,8,7,7,9,9,7,8,7,8,6,9,9,7,8,2,39,5,,3,,4,1,6,,2,6,5,9,1,1,1,1,7,unsure,unsure,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,2,3,4,5,4,5,6,6,5,4,4,6,5,4,5,3,3,4,5,3,5,4,3,3,4,4,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,9,4,2,6,2,7,6,5,7,,,,,,,,,,,,,8,4,7,2,4,7,4,5,4,6,6,3,4,1,3,4,3,3,4,4,2,34,5,,3,,5,1,9,,3,2,2,3,5,4,4,4,4,thoughts on religion and right and wrong,religions affect on values,1,"they all focused around religion, belief and values",2,,2,,2,,2,,,,,,,,1
0,,,1,,1,5,1,5,4,5,1,6,1,4,2,6,6,4,1,1,2,5,6,1,6,6,1,1,4,6,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,6,1,6,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,3,3,1,26,5,,4,,3,3,1,,1,2,1,4,1,1,1,1,7,To gauge religious views,views on religion from opposing viewpoints.,1,They were all centered on religion.,2,,2,,1,Religion,2,,,,,,,,1
0,,,1,,1,1,1,6,6,6,2,6,1,1,1,6,6,2,2,1,6,6,6,1,6,1,1,1,1,4,2,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,55,5,,3,,5,2,8,,,1,1,1,1,1,1,1,7,dont know,religious beliefs,2,,2,,1,a lot of them were religious in content,1,"These were the ones where a lot of the words were religious. In the first word task the words were about servility, which kind of comes through religion.",2,,,,,,,,1
0,,,1,,1,2,4,2,3,2,2,3,2,2,2,2,2,2,4,4,3,4,4,5,4,4,3,4,3,3,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,9,4,2,5,1,5,5,1,6,,,,,,,,,,,,,5,4,6,3,3,4,1,2,2,1,5,1,1,1,1,1,1,1,1,1,2,43,5,,3,,4,2,7,,1,1,1,1,4,4,4,1,4,discovering people's views on religion.,views on religion,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,1,5,2,6,5,5,4,6,2,2,3,5,4,4,3,4,4,4,6,3,6,4,2,4,4,2,4,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,9,1,1,9,1,6,9,1,9,,,,,,,,,,,,,9,1,8,4,6,3,1,5,9,5,9,6,1,1,1,4,6,1,2,5,2,23,3,,5,,4,3,2,,1,2,4,1,1,1,1,1,7,Studying perceptions and religious beliefs?,How religious beliefs affect morality?,1,Religious beliefs sometimes affect other aspects of one's life,2,,2,,2,,2,,,,,,,,1
0,,,1,,3,4,4,5,5,5,4,5,5,5,4,5,5,4,5,3,5,5,6,3,5,5,5,5,3,5,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,5,5,5,4,4,5,5,4,,,,,,,,,,,,,6,6,5,4,4,6,5,5,6,6,5,5,6,6,6,5,6,6,5,6,1,27,5,,3,,4,1,1,,3,3,4,6,2,2,2,2,6,To gauge perception of people's religion and how they compare to others' religious beliefs.,Religious beliefs,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,6,2,2,6,6,6,2,6,2,2,6,6,6,2,1,2,1,6,6,1,6,2,1,1,5,1,6,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,1,9,1,1,9,1,8,8,1,9,,,,,,,,,,,,,9,2,9,1,7,9,9,9,1,9,1,1,6,1,1,1,1,6,8,9,2,49,5,,3,,2,1,5,,1,5,1,1,5,5,5,5,2,I don't know,I don't know,2,,2,,2,,1,They were about spiritual stuff.,2,,,,,,,,1
0,,,1,,1,3,2,6,6,6,6,6,6,2,2,6,6,5,6,6,3,6,6,3,5,5,3,6,4,5,4,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,5,1,9,1,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,50,6,black and white,4,,3,2,9,,1,2,1,1,1,1,1,1,7,I'm really not sure. I think it had something to do with peoples' general ideas about life but not sure how exactly or what else.,"Just that, something to do with peoples' beliefs.",1,I could see the sentences maybe being related to the beliefs questions a little since there are probably a number of ways different people would put them together depending on their attitudes.,2,,2,,2,,2,,,,,,,,1
0,,,1,,6,2,4,6,5,6,6,5,6,3,4,6,6,5,6,6,3,5,1,6,6,3,2,3,2,1,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,1,5,5,1,2,2,2,8,2,,,,,,,,,,,,,1,9,1,6,5,5,9,5,2,9,1,1,9,8,5,1,5,9,9,6,2,49,6,multiracial,3,,4,1,1,,3,6,2,8,3,5,3,4,5,one's beliefs,moral compass,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,1,5,4,5,5,5,4,5,4,2,5,6,5,6,3,3,3,5,6,1,6,5,4,3,3,4,4,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,8,1,9,9,1,9,,,,,,,,,,,,,2,1,9,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,38,5,,3,,3,2,8,,1,1,1,2,2,2,1,1,6,Idk,Idk,2,,2,,2,,2,,2,,,,,,,,1
0,,,1,,2,3,1,6,6,6,3,5,1,1,1,6,5,3,2,4,4,6,6,2,6,2,4,4,1,6,4,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,9,4,1,9,1,8,6,1,9,,,,,,,,,,,,,4,8,8,1,8,5,1,5,2,5,2,5,5,5,3,2,6,1,4,5,1,36,5,,4,,5,3,9,,1,1,1,6,1,1,1,1,7,To measure the beliefs of different religious groups,Same thing,1,Uncertain,2,,2,,2,,2,,,,,,,,1
1,1,,,,4,3,2,5,5,6,2,5,2,2,2,6,6,5,5,2,5,5,5,1,4,4,3,4,6,2,4,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,7,1,9,,,,,,,,,,,,,3,9,9,7,9,1,7,9,1,9,2,2,7,9,5,1,1,8,9,9,2,61,5,,3,,5,1,3,,3,6,3,8,3,2,2,2,6,don't know,don't know,1,Probably related in some way but I don't know how,2,,1,had many religion related words,1,religion and today,2,,,,,,,,1
1,1,,,,5,3,2,5,5,3,5,3,5,2,3,2,3,1,3,2,1,4,1,6,6,5,3,3,5,3,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,1,9,9,9,9,1,1,9,1,,,,,,,,,,,,,4,5,2,1,3,1,5,6,4,6,3,5,6,4,6,3,2,6,6,7,1,37,3,,3,,3,1,7,,5,5,1,1,6,6,6,6,2,I'm not sure,Not sure,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,4,5,4,6,6,5,5,5,6,5,4,4,4,5,6,4,5,6,6,4,5,4,5,4,6,4,4,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,6,7,7,6,4,3,5,7,6,,,,,,,,,,,,,8,5,6,4,7,6,5,6,6,5,5,4,5,3,4,4,4,3,5,5,1,36,5,,3,,3,1,2,,2,2,3,5,5,5,5,5,3,Examining religious beliefs in individuals., how people perceive religion.,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,1,3,3,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,5,3,5,5,6,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,1,9,1,9,,,,,,,,,,,,,1,2,8,1,5,5,1,2,9,5,1,1,1,5,1,6,1,1,1,1,1,35,3,,5,,4,3,9,,2,5,1,1,3,3,3,1,5,Comparing and contrasting perceptions of morals and values?,Analyzing differing responses amongst workers to determine a cohesiveness or pattern in belief,2,,2,,1,It seemed there was part of two sentences in each one,2,,2,,,,,,,,1
1,1,,,,6,4,5,5,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,3,4,3,2,4,2,4,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,7,1,7,9,1,8,1,2,9,1,,,,,,,,,,,,,1,9,1,9,4,1,9,8,3,9,1,1,9,9,5,1,1,9,7,5,2,47,5,,3,,5,1,1,,4,5,6,8,5,7,6,6,2,Gauge people's loyalty to their religious beliefs,If people's actions and values are formed by religious teaching. ,1,They all determined the way people act on spiritual beliefs.,2,,2,,2,,2,,,,,,,,1
1,1,,,,3,5,4,6,6,6,6,6,4,6,6,6,6,6,6,5,6,6,6,6,6,6,2,1,6,3,6,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,9,3,1,7,1,5,7,5,5,,,,,,,,,,,,,6,1,9,1,5,6,1,5,1,3,9,1,1,1,5,5,1,1,1,1,2,55,5,,4,,4,3,2,,1,1,1,2,1,1,1,1,7,beliefs ,religion affiliation ,1,All related to moral beliefs. ,2,N/A,2,I did not notice anything unusual. ,2,none,2,nothing just answered what came to me first.,,,,,,,1
1,1,,,,1,5,2,5,5,5,5,5,2,2,2,5,5,3,2,2,3,5,5,2,4,3,4,2,2,5,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,8,1,1,8,1,8,8,1,7,,,,,,,,,,,,,7,3,8,2,6,4,2,2,3,2,3,4,3,2,1,2,1,1,1,1,2,28,5,,3,,4,2,9,,2,2,1,2,2,2,2,2,6,,,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,6,5,5,6,5,4,5,3,2,1,1,3,5,5,3,5,2,4,5,2,6,6,1,1,1,4,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,9,1,5,5,8,6,1,1,9,8,,,,,,,,,,,,,5,7,3,5,7,8,8,9,1,9,2,1,9,7,2,2,9,8,7,8,2,32,6,Multiracial,2,,3,1,1,,3,6,3,9,2,6,2,3,5,To see how varying levels of religious people viewed religion.,Peoples reactions to religion.,2,,2,N/A,2,,2,,2,,,,,,,,1
1,1,,,,6,2,5,5,5,5,3,2,5,5,5,5,3,5,6,6,1,5,6,5,5,6,4,2,6,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,6,5,5,5,4,5,6,5,6,,,,,,,,,,,,,4,6,6,2,6,2,6,6,4,9,4,1,4,5,6,4,2,6,7,7,1,56,5,,3,,5,1,10,deist Thomas Paine,5,3,1,7,6,7,6,4,2,religion,"no idea, something about religion",1,writing task was to clear my mind??,2,,2,,2,,2,,,,,,,,1
1,1,,,,1,1,1,6,6,6,1,6,1,1,1,6,5,1,1,1,6,6,6,1,6,1,1,1,5,6,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,9,1,9,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,2,59,5,,4,,3,2,8,,1,1,1,1,2,1,1,2,7,"I'm sorry, I don't know ",IDK,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,1,2,2,5,5,4,3,5,4,1,2,5,4,6,4,4,2,5,6,2,5,4,3,2,2,2,4,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,5,1,9,1,5,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,34,5,,3,,4,2,8,,3,1,1,1,2,5,2,2,4,,,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,3,4,2,6,6,6,4,5,3,2,2,6,6,4,2,5,6,5,6,4,6,5,1,2,4,3,4,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,3,9,1,1,9,1,2,8,1,9,,,,,,,,,,,,,7,3,8,1,4,2,2,5,3,9,8,1,6,2,5,5,1,3,2,4,2,58,5,,3,,3,1,1,,1,5,1,3,2,2,2,2,6,Perceptions of religion an moral feelings.,A persons moral beliefs do not have to be related to religion.,1,I think they were related but I am not sure how except maybe - moral vs. religious.,2,,2,,2,,2,,,,,,,,1
1,1,,,,4,2,5,3,3,4,2,2,2,4,3,2,3,2,4,2,6,3,4,4,4,5,3,3,5,2,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,8,4,3,2,3,5,3,8,5,1,,,,,,,,,,,,,5,6,3,4,5,7,6,4,4,7,4,6,2,5,7,4,4,3,2,4,1,34,1,,4,,2,1,2,,2,1,3,5,5,5,5,5,3,To learn about people's religious perspectives.,Not sure. Maybe to compare the relationship between religion and certain answers.,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,1,5,2,6,6,6,4,6,4,4,3,6,6,,5,5,5,6,6,1,6,5,5,3,5,5,4,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,,9,1,9,9,1,9,,,,,,,,,,,,,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,52,5,,2,,5,3,2,,1,1,1,2,3,4,1,1,6,if the religiousness of the sentences impacted responses,how people feel about their religion and god,1,since many of the sentences were religious and so were most the questions I assume they were related,2,,2,,1,religous themes,2,,,,,,,,1
1,1,,,,5,4,6,4,5,5,4,5,6,4,6,4,5,4,4,5,3,6,4,5,3,6,5,6,6,4,6,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,7,7,5,9,6,7,9,6,4,7,,,,,,,,,,,,,8,5,8,5,8,8,9,4,6,9,6,7,7,9,6,6,6,9,4,7,2,27,5,,3,,3,1,2,,3,3,5,7,6,4,5,5,3,knowing about god,how you feel about god,2,,2,,1,didnt make sense,2,,2,,,,,,,,1
1,1,,,,4,4,4,3,4,3,3,2,4,3,2,2,2,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,4,4,4,4,3,4,4,4,3,4,,,,,,,,,,,,,5,4,6,4,4,3,3,3,4,3,5,4,2,2,5,4,5,4,5,3,1,32,5,,3,,4,3,1,,3,2,2,2,4,7,5,4,3,to gather data trends in personalities,our experiences with god and how we see ourselves morally,2,,2,,1,the last one had 2 possible answers,2,,2,,,,,,,,1
1,1,,,,4,6,5,5,4,4,5,5,4,3,4,4,2,6,4,3,6,5,5,6,6,4,6,6,5,5,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,8,7,8,9,6,8,6,8,7,6,,,,,,,,,,,,,5,9,9,7,9,9,6,8,6,8,9,7,8,9,8,8,8,8,8,7,2,20,5,,4,,4,1,1,,3,6,1,6,4,3,3,4,4,None,None,2,NA,2,,2,,2,,2, ,,,,,,,1
1,1,,,,4,3,4,4,4,4,4,3,5,4,5,3,4,3,5,4,5,5,5,4,4,4,4,4,3,4,5,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,5,8,7,7,6,2,5,6,4,,,,,,,,,,,,,4,8,5,8,3,7,7,6,7,9,4,4,4,8,7,6,6,6,7,6,1,27,5,,2,,4,1,1,,5,6,6,7,2,4,5,5,4,something about religion,something about religion,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,2,4,4,6,4,4,5,4,1,4,2,2,2,2,4,3,4,5,6,1,4,3,3,4,4,3,4,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,8,4,2,9,2,9,6,1,5,,,,,,,,,,,,,5,6,6,3,5,2,3,4,3,7,6,2,6,6,5,1,1,2,6,1,2,30,3,,3,,5,1,1,,2,3,2,7,2,2,1,1,6,Religion,religion ,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,4,3,3,5,4,4,3,3,4,3,3,4,3,5,4,4,3,3,4,4,3,3,3,2,4,2,5,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,5,7,4,5,8,2,5,6,4,,,,,,,,,,,,,2,9,5,9,2,2,8,5,4,7,5,4,7,9,9,5,2,9,6,2,2,37,5,,2,,3,1,2,,5,6,5,8,3,6,4,7,3,Not sure. Identifying beliefs accompanying religious thought?,"Willingness to compromise, perhaps",2,,2,,1,More religiously oriented words than usual for this sort of thing,1,A religious theme,1,To be as truthful as possible within the meaning of the questions,,,,,,,1
1,1,,,,1,1,2,6,6,6,4,6,2,1,2,6,5,4,1,1,5,6,4,1,6,2,3,2,1,6,2,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,1,1,7,9,1,7,,,,,,,,,,,,,5,6,9,1,1,1,1,1,4,1,1,1,1,1,5,1,5,5,5,5,2,28,4,,4,,3,2,8,,,1,1,1,1,1,1,1,7,Association between morality beliefs and religions?,See above,1,If your religion and prayer/church going habits correlated with your views on morality.,2,,1,They were religious in nature,1,religion,1,I was trying to answer honestly. Some were hard because prayer and church going is not part of my religious beliefs.,,,,,,,1
1,1,,,,6,2,4,6,6,5,5,4,6,5,4,6,5,2,6,5,1,6,6,5,6,5,3,1,6,1,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,2,6,1,3,5,1,2,9,1,,,,,,,,,,,,,1,9,2,8,8,5,9,8,2,9,1,1,9,9,4,1,1,9,9,8,2,45,5,,3,,4,1,10, Mormon,5,6,5,9,7,7,7,7,1,Determine how religion affects judgments about people.,Religious people,1,"All about opinions, values, and how they relate to religious belief.",2,,2,,2,,2,,,,,,,,1
1,1,,,,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,22,1,,2,,3,1,1,,3,3,4,3,3,3,3,4,2,fd,fd,1,,2,,2,,2,,2,,,,,,,,1
1,1,,,,4,3,3,5,4,4,5,5,4,3,3,4,4,5,4,4,3,3,5,4,4,5,4,4,3,4,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,7,5,6,5,7,7,6,6,8,,,,,,,,,,,,,7,6,5,6,6,7,7,6,6,5,5,6,7,6,6,5,5,6,5,6,1,20,5,,2,,3,1,2,,3,3,3,6,5,5,3,3,5,To see my feelings about different aspects of faith.,My personal thoughts on faith.,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,5,5,2,5,6,6,6,6,6,6,6,6,6,6,4,4,4,6,6,4,4,4,4,4,6,2,4,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,8,8,8,8,8,9,9,9,,,,,,,,,,,,,6,3,7,6,5,5,5,6,6,6,5,6,6,6,6,6,5,5,6,6,2,61,5,,3,,4,1,1,,3,5,2,4,3,3,3,3,5,not sure,not sure,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,1,4,5,6,6,6,6,6,6,4,6,6,6,6,1,1,1,6,6,1,6,4,1,4,4,6,4,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,6,9,1,9,,,,,,,,,,,,,9,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,5,,4,,4,3,9,,1,1,1,9,2,2,4,2,6,I think the purpose was to see far religious folk invoke God into their lives.,If a person can be non religious and still lead a moral life.,1,They were mostly about religion and morals.,2,,2,,2,,2,,,,,,,,1
1,1,,,,5,5,4,6,6,6,4,6,3,5,4,5,6,5,4,2,6,6,6,1,6,1,2,2,3,5,4,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,4,7,7,7,7,8,8,8,8,9,5,8,8,8,8,4,7,7,7,8,2,22,5,,3,,2,1,2,,5,5,5,9,4,4,2,2,6,Ask me about my beliefs,My exact thoughts on religion,1,Um....I don't know actually sorry..,2,,2,,2,,2,,,,,,,,1
1,1,,,,6,4,3,5,5,4,4,5,6,5,4,5,5,4,5,5,3,5,5,2,5,4,3,2,4,2,6,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,5,6,6,6,6,4,4,6,5,,,,,,,,,,,,,4,9,8,8,4,7,9,8,4,8,5,4,6,8,9,4,4,7,4,5,2,44,5,,3,,4,1,10,Christian,3,6,3,7,5,5,5,6,3,To study people's views on religion., People's behavior towards religion.,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,,2,4,4,6,6,6,2,6,2,1,2,6,6,4,1,1,6,6,6,4,6,1,1,1,1,3,2,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,9,7,9,1,5,1,1,5,4,5,9,1,1,1,3,1,1,1,1,9,1,32,5,,4,,4,2,3,,1,1,1,1,1,1,1,1,5,To determine the grip that faith has on the goodwill of people. ,What drives people to be good and if religion has a part in people being good. ,1,"How people act, the reasons they go to religious institutions and their actions are all related. If they see church as a social construct and treat people unfairly, clearly they have no idea of the teachings of their religious leaders. ",2,,2,,2,,2,,,,,,,,1
1,1,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,6,6,6,4,4,4,3,3,2,4,5,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,9,5,1,9,5,7,9,1,9,,,,,,,,,,,,,7,9,9,1,3,9,7,6,5,5,7,6,7,9,7,7,9,5,6,6,1,33,5,,5,,4,1,2,,1,4,1,3,3,3,1,1,7,I don't know,I don't know,2,,2,,2,,2,,2,,,,,,,,1
