cond,a_tot,i_tot,c_tot,mfqA1,mfqA2,mfqA3,mfqA4,mfqA5,mfqA6,mfqA7,mfqA8,mfqA9,mfqA10,mfqA11,mfqA12,mfqA13,mfqA14,mfqA15,mfqA16,mfqA17,mfqA18,mfqA19,mfqA20,mfqA21,mfqA22,mfqA23,mfqA24,mfqA25,mfqA26,mfqA27,mfqA28,mfqA29,mfqA30,mfqA31,mfqB1,mfqB2,mfqB3,mfqB4,mfqB5,mfqB6,mfqB7,mfqB8,mfqB9,mfqB10,mfqB11,mfqB12,mfqB13,mfqB14,mfqB15,mfqB16,mfqB17,mfqB18,mfqB19,mfqB20,mfqB21,mfqB22,mfqB23,mfqB24,mfqB25,mfqB26,mfqB27,mfqB28,mfqB29,mfqB30,mfqB31,mfqB32,mfqB33,mfqB34,mfqB35,mfqB36,mfqB37,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,race_text,ses,income,edu,big,relaff,relaff_text,if_rel,pray,relserv,relint,for_policy,eco_policy,soc_policy,rel_policy,polaff,purpose,purpose_check,Study for how life is associated to God,study_check,task_related,tr_explain,task_affect,ta_explain,sut_susp,ss_explain,sut_theme,st_explain,goal,goal_explain,random,random,LocationLatitude,LocationLongitude,India,other,us,sf
0,,,1,,4,3,2,4,5,4,2,4,4,5,5,4,4,4,3,5,3,2,4,4,5,5,3,2,2,4,2,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,4,5,5,3,4,3,6,4,4,,,,,,,,,,,,,5,5,6,4,6,1,4,1,5,6,3,4,4,4,4,6,4,4,3,4,2,21,5,,4,,3,3,1,,3,2,3,5,2,3,3,2,6,I don't know,0,I don't know,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,2,5,4,2,4,4,2,4,1,2,6,2,5,4,1,4,3,3,6,5,2,5,3,4,1,2,5,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,4,4,2,5,3,6,4,6,3,4,,,,,,,,,,,,,2,9,4,6,5,2,8,6,9,5,2,4,8,2,2,8,3,5,2,2,1,24,5,,2,,3,2,8,,3,2,2,3,2,6,4,4,3,,0,,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,0,,5,4,4,5,5,4,4,5,4,5,4,5,4,5,4,5,2,4,2,5,5,3,4,2,5,2,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,6,2,8,8,8,8,2,2,8,2,,,,,,,,,,,,,2,7,2,8,2,6,7,5,6,7,2,3,7,4,3,3,3,7,7,7,2,60,5,,2,,3,1,2,,3,5,5,7,6,5,6,5,3,Our religious feelings,0,Religion,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,2,4,4,5,5,6,4,5,4,2,3,6,5,4,3,2,4,5,4,1,6,4,3,1,1,3,4,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,9,2,1,9,1,9,8,2,8,,,,,,,,,,,,,9,3,7,1,2,6,2,6,4,8,6,2,2,1,4,6,7,1,3,2,2,22,5,,3,,3,2,9,,,1,1,3,2,5,1,1,6,To see how our religious beliefs affect our morality and perceptions. ,0,Connection between religious beliefs and morality. ,0,1,Questions about morality and good vs bad were related to our religious beliefs. ,2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,6,6,6,5,6,6,6,5,5,5,5,5,5,5,5,6,6,6,2,5,5,6,6,3,5,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,,3,,4,2,9,,3,1,1,1,1,1,1,1,5,I am not sure.,0,I am not sure.,0,2,N/A,2,N/A,2,N/A,2,N/A,2,N/A,,,,,,,,1
0,,,1,,6,1,1,6,6,6,6,1,6,6,6,1,1,1,6,6,1,1,4,6,1,6,1,6,6,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,9,1,1,9,1,9,1,1,9,1,,,,,,,,,,,,,1,9,1,9,1,9,9,9,9,9,1,1,9,9,9,1,1,9,9,9,2,36,5,,3,,4,1,1,,5,6,6,9,7,7,7,7,1,religion ,0,religious beliefs,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,4,4,4,5,5,5,4,5,4,4,4,5,5,5,3,3,3,6,6,4,6,4,2,4,4,6,4,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,5,7,2,4,7,3,3,5,4,7,,,,,,,,,,,,,5,7,7,3,4,6,5,5,3,7,4,3,5,4,5,3,7,6,6,6,1,53,5,,4,,4,1,1,,3,5,1,6,3,3,3,4,5,getting our religious/spiritual views,0,same as above,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,2,2,2,6,5,5,5,2,5,4,2,5,5,5,4,5,4,6,4,5,5,2,2,5,4,1,4,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,8,6,2,8,1,4,9,5,9,,,,,,,,,,,,,6,6,6,6,2,5,5,8,4,9,8,2,6,2,3,7,3,6,3,4,1,40,5,,3,,4,1,2,,2,4,4,6,4,4,3,4,4,Studying faith and confidence in it?,0,The strength of the religious individuals convictions?,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,6,4,4,6,5,4,6,6,6,6,5,6,5,6,6,6,5,6,5,6,6,5,3,6,6,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,9,1,9,9,1,5,1,1,9,9,,,,,,,,,,,,,1,9,1,9,5,1,9,5,1,9,1,1,9,9,9,1,1,9,5,8,1,45,5,,4,,2,1,1,,5,6,5,9,7,7,7,7,1,Not sure,0,Perceptions of religious choices,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,5,3,3,4,5,5,3,3,4,5,5,3,3,2,3,4,5,5,4,3,3,4,5,5,4,3,3,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,5,7,8,4,4,6,8,3,4,6,,,,,,,,,,,,,7,4,4,6,6,5,7,8,5,6,4,4,6,8,7,5,4,4,6,7,2,37,5,,3,,3,1,2,,3,2,2,5,6,4,5,5,4,opinions,0,unsure,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,1,1,3,1,6,1,3,1,1,1,6,6,1,1,1,1,3,3,2,6,1,1,2,2,1,2,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,2,,3,,4,2,8,,1,1,1,1,2,2,1,1,6,perceptions of mythical deities ,0,how much religion has diluted intelligence ,0,2,N/A,2,N/A,2,N/A,1,related to religion,2,N/A,,,,,,,,1
0,,,1,,1,2,1,6,6,5,1,5,1,2,2,6,6,4,1,1,2,5,6,4,5,4,2,1,2,5,2,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,9,1,1,7,1,8,9,1,9,,,,,,,,,,,,,1,1,9,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,44,5,,5,,5,2,8,,1,1,1,1,1,1,1,1,7,Views on religion,0,Views on religion,0,1,Tying religious beliefs to morality,2,,2,,2,,2,,,,,,,,,1
0,,,1,,4,3,3,5,5,5,4,5,4,4,4,5,4,4,4,4,5,6,5,6,5,5,4,2,4,5,6,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,1,2,1,8,2,8,5,2,6,,,,,,,,,,,,,5,9,9,4,9,6,9,9,5,9,1,4,9,7,2,4,4,9,9,9,2,36,5,,5,,3,1,10,unitarian christian,3,6,2,9,2,2,2,2,6,finding out what people think of moral and religious issues,0,peoples beliefs on religion and morality,0,1,they were on a similar subject,2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,1,1,4,4,5,1,3,1,2,5,6,6,3,1,1,4,4,1,1,4,2,2,1,4,4,4,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,1,1,9,9,1,9,,,,,,,,,,,,,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30,5,,3,,4,3,9,,1,1,3,2,2,2,1,1,7,perceptions,0,opinions,0,1,idk tbh,2,,2,,2,,2,,,,,,,,,1
0,,,1,,4,2,2,5,5,5,5,6,5,2,4,5,6,6,4,5,6,6,4,5,6,3,2,4,2,5,6,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,8,4,5,3,3,5,5,6,7,,,,,,,,,,,,,7,7,6,6,4,5,7,6,6,9,4,4,8,9,6,4,5,7,7,4,2,59,1,,4,,3,1,10,METHODIST,5,6,5,8,4,5,2,2,4,,0,,0,2,,2,,2,,1,Words pertained to religious activities,2,,,,,,,,,1
0,,,1,,5,4,4,5,5,6,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,2,5,5,5,7,5,6,6,7,,,,,,,,,,,,,3,6,9,6,6,6,7,6,4,9,6,6,5,5,4,8,6,6,6,9,2,65,5,,4,,2,1,1,,3,4,2,5,5,5,5,5,3,to see what people think about God,0,Trying to see how many people believe in God,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,2,5,1,6,4,5,4,6,2,1,1,5,6,1,2,1,1,5,6,1,6,3,1,1,1,5,3,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,5,9,3,1,9,1,6,8,1,9,,,,,,,,,,,,,4,1,9,1,1,1,1,6,6,6,8,1,9,1,1,1,1,5,1,1,2,29,5,,3,,4,1,1,,1,2,2,2,1,1,1,4,7,To see how religion affects people's views on life.,0,To see how religion affects everyday life.,0,1,To see if there was a correlation between religion and everything else,2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,1,1,6,6,6,1,6,1,1,1,6,,1,1,1,6,6,6,1,6,1,1,1,2,6,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,5,,4,,4,2,8,,1,1,1,1,1,1,1,1,7,something about religion,0,something about religion,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,5,1,1,1,6,1,1,5,6,4,1,5,6,1,5,6,1,4,6,4,5,6,5,5,4,5,5,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,8,1,9,8,9,1,4,1,9,8,,,,,,,,,,,,,7,8,7,9,9,8,8,7,7,9,9,7,8,7,8,6,9,9,7,8,2,39,5,,3,,4,1,6,,2,6,5,9,1,1,1,1,7,unsure,0,unsure,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,2,3,4,5,4,5,6,6,5,4,4,6,5,4,5,3,3,4,5,3,5,4,3,3,4,4,6,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,9,4,2,6,2,7,6,5,7,,,,,,,,,,,,,8,4,7,2,4,7,4,5,4,6,6,3,4,1,3,4,3,3,4,4,2,34,5,,3,,5,1,9,,3,2,2,3,5,4,4,4,4,thoughts on religion and right and wrong,0,religions affect on values,0,1,"they all focused around religion, belief and values",2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,5,1,5,4,5,1,6,1,4,2,6,6,4,1,1,2,5,6,1,6,6,1,1,4,6,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,6,1,6,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,3,3,1,26,5,,4,,3,3,1,,1,2,1,4,1,1,1,1,7,To gauge religious views,0,views on religion from opposing viewpoints.,0,1,They were all centered on religion.,2,,2,,1,Religion,2,,,,,,,,,1
0,,,1,,1,1,1,6,6,6,2,6,1,1,1,6,6,2,2,1,6,6,6,1,6,1,1,1,1,4,2,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,55,5,,3,,5,2,8,,,1,1,1,1,1,1,1,7,dont know,0,religious beliefs,0,2,,2,,1,a lot of them were religious in content,1,"These were the ones where a lot of the words were religious. In the first word task the words were about servility, which kind of comes through religion.",2,,,,,,,,,1
0,,,1,,1,2,4,2,3,2,2,3,2,2,2,2,2,2,4,4,3,4,4,5,4,4,3,4,3,3,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,9,4,2,5,1,5,5,1,6,,,,,,,,,,,,,5,4,6,3,3,4,1,2,2,1,5,1,1,1,1,1,1,1,1,1,2,43,5,,3,,4,2,7,,1,1,1,1,4,4,4,1,4,discovering people's views on religion.,0,views on religion,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,5,2,6,5,5,4,6,2,2,3,5,4,4,3,4,4,4,6,3,6,4,2,4,4,2,4,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,9,1,1,9,1,6,9,1,9,,,,,,,,,,,,,9,1,8,4,6,3,1,5,9,5,9,6,1,1,1,4,6,1,2,5,2,23,3,,5,,4,3,2,,1,2,4,1,1,1,1,1,7,Studying perceptions and religious beliefs?,0,How religious beliefs affect morality?,0,1,Religious beliefs sometimes affect other aspects of one's life,2,,2,,2,,2,,,,,,,,,1
0,,,1,,3,4,4,5,5,5,4,5,5,5,4,5,5,4,5,3,5,5,6,3,5,5,5,5,3,5,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,5,5,5,4,4,5,5,4,,,,,,,,,,,,,6,6,5,4,4,6,5,5,6,6,5,5,6,6,6,5,6,6,5,6,1,27,5,,3,,4,1,1,,3,3,4,6,2,2,2,2,6,To gauge perception of people's religion and how they compare to others' religious beliefs.,0,Religious beliefs,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,6,2,2,6,6,6,2,6,2,2,6,6,6,2,1,2,1,6,6,1,6,2,1,1,5,1,6,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,1,9,1,1,9,1,8,8,1,9,,,,,,,,,,,,,9,2,9,1,7,9,9,9,1,9,1,1,6,1,1,1,1,6,8,9,2,49,5,,3,,2,1,5,,1,5,1,1,5,5,5,5,2,I don't know,0,I don't know,0,2,,2,,2,,1,They were about spiritual stuff.,2,,,,,,,,,1
0,,,1,,1,3,2,6,6,6,6,6,6,2,2,6,6,5,6,6,3,6,6,3,5,5,3,6,4,5,4,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,5,1,9,1,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,50,6,black and white,4,,3,2,9,,1,2,1,1,1,1,1,1,7,I'm really not sure. I think it had something to do with peoples' general ideas about life but not sure how exactly or what else.,0,"Just that, something to do with peoples' beliefs.",0,1,I could see the sentences maybe being related to the beliefs questions a little since there are probably a number of ways different people would put them together depending on their attitudes.,2,,2,,2,,2,,,,,,,,,1
0,,,1,,6,2,4,6,5,6,6,5,6,3,4,6,6,5,6,6,3,5,1,6,6,3,2,3,2,1,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,1,5,5,1,2,2,2,8,2,,,,,,,,,,,,,1,9,1,6,5,5,9,5,2,9,1,1,9,8,5,1,5,9,9,6,2,49,6,multiracial,3,,4,1,1,,3,6,2,8,3,5,3,4,5,one's beliefs,0,moral compass,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,1,5,4,5,5,5,4,5,4,2,5,6,5,6,3,3,3,5,6,1,6,5,4,3,3,4,4,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,8,1,9,9,1,9,,,,,,,,,,,,,2,1,9,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,38,5,,3,,3,2,8,,1,1,1,2,2,2,1,1,6,Idk,0,Idk,0,2,,2,,2,,2,,2,,,,,,,,,1
0,,,1,,2,3,1,6,6,6,3,5,1,1,1,6,5,3,2,4,4,6,6,2,6,2,4,4,1,6,4,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,9,4,1,9,1,8,6,1,9,,,,,,,,,,,,,4,8,8,1,8,5,1,5,2,5,2,5,5,5,3,2,6,1,4,5,1,36,5,,4,,5,3,9,,1,1,1,6,1,1,1,1,7,To measure the beliefs of different religious groups,0,Same thing,0,1,Uncertain,2,,2,,2,,2,,,,,,,,,1
1,1,,,,4,3,2,5,5,6,2,5,2,2,2,6,6,5,5,2,5,5,5,1,4,4,3,4,6,2,4,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,7,1,9,,,,,,,,,,,,,3,9,9,7,9,1,7,9,1,9,2,2,7,9,5,1,1,8,9,9,2,61,5,,3,,5,1,3,,3,6,3,8,3,2,2,2,6,don't know,0,don't know,0,1,Probably related in some way but I don't know how,2,,1,had many religion related words,1,religion and today,2,,,,,,,,,1
1,1,,,,5,3,2,5,5,3,5,3,5,2,3,2,3,1,3,2,1,4,1,6,6,5,3,3,5,3,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,1,9,9,9,9,1,1,9,1,,,,,,,,,,,,,4,5,2,1,3,1,5,6,4,6,3,5,6,4,6,3,2,6,6,7,1,37,3,,3,,3,1,7,,5,5,1,1,6,6,6,6,2,I'm not sure,0,Not sure,0,2,,2,,2,,2,,2,,,,,,,,,1
1,1,,,,4,5,4,6,6,5,5,5,6,5,4,4,4,5,6,4,5,6,6,4,5,4,5,4,6,4,4,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,6,7,7,6,4,3,5,7,6,,,,,,,,,,,,,8,5,6,4,7,6,5,6,6,5,5,4,5,3,4,4,4,3,5,5,1,36,5,,3,,3,1,2,,2,2,3,5,5,5,5,5,3,Examining religious beliefs in individuals.,0, how people perceive religion.,0,2,,2,,2,,2,,2,,,,,,,,,1
1,1,,,,1,3,3,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,5,3,5,5,6,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,1,9,1,9,,,,,,,,,,,,,1,2,8,1,5,5,1,2,9,5,1,1,1,5,1,6,1,1,1,1,1,35,3,,5,,4,3,9,,2,5,1,1,3,3,3,1,5,Comparing and contrasting perceptions of morals and values?,0,Analyzing differing responses amongst workers to determine a cohesiveness or pattern in belief,0,2,,2,,1,It seemed there was part of two sentences in each one,2,,2,,,,,,,,,1
1,1,,,,6,4,5,5,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,3,4,3,2,4,2,4,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,7,1,7,9,1,8,1,2,9,1,,,,,,,,,,,,,1,9,1,9,4,1,9,8,3,9,1,1,9,9,5,1,1,9,7,5,2,47,5,,3,,5,1,1,,4,5,6,8,5,7,6,6,2,Gauge people's loyalty to their religious beliefs,0,If people's actions and values are formed by religious teaching. ,0,1,They all determined the way people act on spiritual beliefs.,2,,2,,2,,2,,,,,,,,,1
1,1,,,,3,5,4,6,6,6,6,6,4,6,6,6,6,6,6,5,6,6,6,6,6,6,2,1,6,3,6,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,9,3,1,7,1,5,7,5,5,,,,,,,,,,,,,6,1,9,1,5,6,1,5,1,3,9,1,1,1,5,5,1,1,1,1,2,55,5,,4,,4,3,2,,1,1,1,2,1,1,1,1,7,beliefs ,0,religion affiliation ,0,1,All related to moral beliefs. ,2,N/A,2,I did not notice anything unusual. ,2,none,2,nothing just answered what came to me first.,,,,,,,,1
1,1,,,,1,5,2,5,5,5,5,5,2,2,2,5,5,3,2,2,3,5,5,2,4,3,4,2,2,5,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,8,1,1,8,1,8,8,1,7,,,,,,,,,,,,,7,3,8,2,6,4,2,2,3,2,3,4,3,2,1,2,1,1,1,1,2,28,5,,3,,4,2,9,,2,2,1,2,2,2,2,2,6,,0,,0,2,,2,,2,,2,,2,,,,,,,,,1
1,1,,,,6,5,5,6,5,4,5,3,2,1,1,3,5,5,3,5,2,4,5,2,6,6,1,1,1,4,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,9,1,5,5,8,6,1,1,9,8,,,,,,,,,,,,,5,7,3,5,7,8,8,9,1,9,2,1,9,7,2,2,9,8,7,8,2,32,6,Multiracial,2,,3,1,1,,3,6,3,9,2,6,2,3,5,To see how varying levels of religious people viewed religion.,0,Peoples reactions to religion.,0,2,,2,N/A,2,,2,,2,,,,,,,,,1
1,1,,,,6,2,5,5,5,5,3,2,5,5,5,5,3,5,6,6,1,5,6,5,5,6,4,2,6,1,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,6,5,5,5,4,5,6,5,6,,,,,,,,,,,,,4,6,6,2,6,2,6,6,4,9,4,1,4,5,6,4,2,6,7,7,1,56,5,,3,,5,1,10,deist Thomas Paine,5,3,1,7,6,7,6,4,2,religion,0,"no idea, something about religion",0,1,writing task was to clear my mind??,2,,2,,2,,2,,,,,,,,,1
1,1,,,,1,1,1,6,6,6,1,6,1,1,1,6,5,1,1,1,6,6,6,1,6,1,1,1,5,6,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,9,1,9,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,2,59,5,,4,,3,2,8,,1,1,1,1,2,1,1,2,7,"I'm sorry, I don't know ",0,IDK,0,2,,2,,2,,2,,2,,,,,,,,,1
1,1,,,,1,2,2,5,5,4,3,5,4,1,2,5,4,6,4,4,2,5,6,2,5,4,3,2,2,2,4,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,9,1,1,9,1,9,9,1,9,,,,,,,,,,,,,5,1,9,1,5,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,34,5,,3,,4,2,8,,3,1,1,1,2,5,2,2,4,,0,,0,2,,2,,2,,2,,2,,,,,,,,,1
1,1,,,,3,4,2,6,6,6,4,5,3,2,2,6,6,4,2,5,6,5,6,4,6,5,1,2,4,3,4,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,3,9,1,1,9,1,2,8,1,9,,,,,,,,,,,,,7,3,8,1,4,2,2,5,3,9,8,1,6,2,5,5,1,3,2,4,2,58,5,,3,,3,1,1,,1,5,1,3,2,2,2,2,6,Perceptions of religion an moral feelings.,0,A persons moral beliefs do not have to be related to religion.,0,1,I think they were related but I am not sure how except maybe - moral vs. religious.,2,,2,,2,,2,,,,,,,,,1
1,1,,,,4,2,5,3,3,4,2,2,2,4,3,2,3,2,4,2,6,3,4,4,4,5,3,3,5,2,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,8,4,3,2,3,5,3,8,5,1,,,,,,,,,,,,,5,6,3,4,5,7,6,4,4,7,4,6,2,5,7,4,4,3,2,4,1,34,1,,4,,2,1,2,,2,1,3,5,5,5,5,5,3,To learn about people's religious perspectives.,0,Not sure. Maybe to compare the relationship between religion and certain answers.,0,2,,2,,2,,2,,2,,,,,,,,,1
1,1,,,,1,5,2,6,6,6,4,6,4,4,3,6,6,,5,5,5,6,6,1,6,5,5,3,5,5,4,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,1,,9,1,9,9,1,9,,,,,,,,,,,,,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,52,5,,2,,5,3,2,,1,1,1,2,3,4,1,1,6,if the religiousness of the sentences impacted responses,0,how people feel about their religion and god,0,1,since many of the sentences were religious and so were most the questions I assume they were related,2,,2,,1,religous themes,2,,,,,,,,,1
1,1,,,,5,4,6,4,5,5,4,5,6,4,6,4,5,4,4,5,3,6,4,5,3,6,5,6,6,4,6,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,7,7,5,9,6,7,9,6,4,7,,,,,,,,,,,,,8,5,8,5,8,8,9,4,6,9,6,7,7,9,6,6,6,9,4,7,2,27,5,,3,,3,1,2,,3,3,5,7,6,4,5,5,3,knowing about god,0,how you feel about god,0,2,,2,,1,didnt make sense,2,,2,,,,,,,,,1
1,1,,,,4,4,4,3,4,3,3,2,4,3,2,2,2,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,4,4,4,4,3,4,4,4,3,4,,,,,,,,,,,,,5,4,6,4,4,3,3,3,4,3,5,4,2,2,5,4,5,4,5,3,1,32,5,,3,,4,3,1,,3,2,2,2,4,7,5,4,3,to gather data trends in personalities,0,our experiences with god and how we see ourselves morally,0,2,,2,,1,the last one had 2 possible answers,2,,2,,,,,,,,,1
1,1,,,,4,6,5,5,4,4,5,5,4,3,4,4,2,6,4,3,6,5,5,6,6,4,6,6,5,5,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,8,7,8,9,6,8,6,8,7,6,,,,,,,,,,,,,5,9,9,7,9,9,6,8,6,8,9,7,8,9,8,8,8,8,8,7,2,20,5,,4,,4,1,1,,3,6,1,6,4,3,3,4,4,None,0,None,0,2,NA,2,,2,,2,,2, ,,,,,,,,1
1,1,,,,4,3,4,4,4,4,4,3,5,4,5,3,4,3,5,4,5,5,5,4,4,4,4,4,3,4,5,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,5,8,7,7,6,2,5,6,4,,,,,,,,,,,,,4,8,5,8,3,7,7,6,7,9,4,4,4,8,7,6,6,6,7,6,1,27,5,,2,,4,1,1,,5,6,6,7,2,4,5,5,4,something about religion,0,something about religion,0,2,,2,,2,,2,,2,,,,,,,,,1
